2016,01,04,10,28.0,19.3,75.0,0.01,9.2,15.23786
2016,01,04,11,28.0,19.3,81.0,0.01,9.2,15.4876
2016,01,04,12,28.0,20.0,85.0,0.01,8.1,15.67703
2016,01,04,13,30.9,21.7,61.0,0.01,11.5,15.47602
2016,01,04,14,30.9,23.5,57.0,0.01,8.1,15.30464
2016,01,04,15,30.0,21.1,59.0,0.01,10.4,15.1544
2016,01,04,16,28.9,21.1,64.0,0.01,8.1,14.65751
2016,01,04,17,28.9,21.1,58.0,0.01,8.1,14.6892
2016,01,04,18,28.9,22.8,64.0,0.01,5.8,14.13961
2016,01,04,19,28.0,20.8,63.0,0.01,6.9,13.45625
2016,01,04,20,28.0,22.8,66.0,0.01,4.6,13.00896
2016,01,05,01,21.0,10.6,74.0,0.01,9.2,9.659575
2016,01,05,02,19.9,9.3,74.0,0.01,9.2,9.542496
2016,01,05,03,18.0,9.8,78.0,0.01,5.8,9.45424
2016,01,05,04,18.0,7.7,81.0,0.01,8.1,9.526417
2016,01,05,05,18.0,8.7,81.0,0.01,6.9,9.679729
2016,01,05,06,17.1,7.6,84.0,0.01,6.9,10.29662
2016,01,05,07,19.0,9.0,85.0,0.01,8.1,11.55285
2016,01,05,08,21.9,11.0,82.0,0.01,10.4,13.09618
2016,01,05,09,25.0,13.6,78.0,0.01,12.7,14.44511
2016,01,05,10,28.0,17.0,75.0,0.01,13.8,15.26136
2016,01,05,11,30.0,20.0,69.0,0.01,12.7,15.49612
2016,01,05,12,33.1,23.0,56.0,0.01,15.0,15.59085
2016,01,05,13,33.1,22.2,59.0,0.01,17.3,15.43098
2016,01,05,14,32.0,22.1,64.0,0.01,13.8,15.3667
2016,01,05,15,32.0,22.1,66.0,0.01,13.8,15.31192
2016,01,05,16,30.9,22.8,69.0,0.01,9.2,14.77448
2016,01,05,17,28.9,21.1,75.0,0.01,8.1,14.51412
2016,01,05,18,28.0,19.3,78.0,0.01,9.2,14.18888
2016,01,05,19,28.0,17.5,78.0,0.01,12.7,13.45391
2016,01,05,20,27.0,18.7,78.0,0.01,8.1,12.93888
2016,01,05,21,28.0,19.3,75.0,0.01,9.2,12.1986
2016,01,05,22,28.0,18.6,72.0,0.01,10.4,11.21087
2016,01,05,23,25.0,17.1,78.0,0.01,6.9,10.33188
2016,01,06,00,26.1,16.2,78.0,0.01,10.4,9.467473
2016,01,06,01,25.0,16.3,81.0,0.01,8.1,9.548777
2016,01,06,02,25.0,16.3,78.0,0.01,8.1,9.409831
2016,01,06,03,26.1,16.8,75.0,0.01,9.2,9.30402
2016,01,06,04,25.0,16.3,78.0,0.01,8.1,9.383632
2016,01,06,05,21.0,12.4,85.0,0.01,6.9,9.491916
2016,01,06,06,21.0,13.4,85.0,0.01,5.8,10.06794
2016,01,06,07,21.9,12.5,85.0,0.01,8.1,11.40685
2016,01,06,08,26.1,18.4,78.0,0.01,6.9,12.93127
2016,01,06,09,30.0,21.1,69.0,0.01,10.4,14.32136
2016,01,06,10,32.0,22.5,64.0,0.01,12.7,15.05591
2016,01,06,11,33.1,24.9,64.0,0.01,10.4,15.33136
2016,01,06,12,34.0,25.5,61.0,0.01,11.5,15.52386
2016,01,06,13,35.1,27.9,59.0,0.01,9.2,15.32932
2016,01,06,14,36.0,31.1,62.0,0.01,5.8,15.36387
2016,01,06,15,35.1,30.1,70.0,0.01,5.8,15.19806
2016,01,06,16,34.0,28.8,75.0,0.01,5.8,14.69619
2016,01,06,17,35.1,28.6,76.0,0.01,8.1,14.45888
2016,01,06,18,35.1,27.9,76.0,0.01,9.2,14.03038
2016,01,06,19,35.1,27.9,72.0,0.01,9.2,13.03992
2016,01,06,20,35.1,28.6,72.0,0.01,8.1,12.48894
2016,01,06,21,36.0,28.0,67.0,0.01,11.5,11.7353
2016,01,06,22,36.0,28.5,67.0,0.01,10.4,10.78633
2016,01,06,23,36.0,28.0,64.0,0.01,11.5,10.05234
2016,01,07,00,36.0,29.0,64.0,0.01,9.2,9.186077
2016,01,07,01,35.1,30.1,67.0,0.01,5.8,9.265519
2016,01,07,02,34.0,28.8,73.0,0.01,5.8,9.066458
2016,01,07,03,34.0,28.0,73.0,0.01,6.9,8.910302
2016,01,07,04,34.0,28.0,73.0,0.01,6.9,9.011443
2016,01,07,05,34.0,28.8,73.0,0.01,5.8,9.176126
2016,01,07,06,34.0,27.2,73.0,0.01,8.1,9.713577
2016,01,07,07,34.0,28.0,73.0,0.01,6.9,11.1295
2016,01,07,08,35.1,29.3,70.0,0.01,6.9,12.79747
2016,01,07,09,36.0,30.3,67.0,0.01,6.9,13.95583
2016,01,07,10,37.0,31.6,65.0,0.01,6.9,14.64592
2016,01,07,11,37.9,32.7,62.0,0.01,6.9,15.07177
2016,01,07,12,37.9,33.5,65.0,0.02,5.8,15.40017
2016,01,07,13,39.0,34.8,62.0,0.02,5.8,15.19082
2016,01,07,14,39.0,33.4,62.0,0.02,8.1,15.07336
2016,01,07,15,39.0,34.0,65.0,0.02,6.9,14.97926
2016,01,07,16,39.0,34.0,65.0,0.02,6.9,14.46188
2016,01,07,17,41.0,34.3,60.0,0.02,11.5,14.30924
2016,01,07,18,39.9,32.5,63.0,0.02,12.7,13.89561
2016,01,07,19,39.0,32.8,67.0,0.02,9.2,13.18658
2016,01,07,20,39.0,33.4,67.0,0.02,8.1,12.66695
2016,01,07,21,37.9,32.7,73.0,0.02,6.9,11.79505
2016,01,07,22,37.9,32.1,73.0,0.01,8.1,10.71026
2016,01,07,23,37.0,32.4,76.0,0.01,5.8,9.868032
2016,01,08,00,37.0,32.4,76.0,0.01,5.8,9.218363
2016,01,08,01,36.0,30.3,82.0,0.01,6.9,9.019718
2016,01,08,02,37.0,32.4,86.0,0.01,5.8,8.92107
2016,01,08,03,37.0,31.0,86.0,0.02,8.1,8.760237
2016,01,08,04,37.9,31.5,86.0,0.02,9.2,8.841393
2016,01,08,05,37.9,33.5,86.0,0.01,5.8,8.939121
2016,01,08,06,37.9,32.1,89.0,0.01,8.1,9.699974
2016,01,08,07,37.9,31.5,93.0,0.01,9.2,10.91049
2016,01,08,08,37.9,32.1,97.0,0.01,8.1,12.57956
2016,01,08,09,37.9,32.1,97.0,0.01,8.1,13.73001
2016,01,08,10,39.0,32.8,96.0,0.01,9.2,14.52113
2016,01,08,11,39.9,35.8,97.0,0.04,5.8,14.96949
2016,01,08,12,39.9,36.7,100.0,0.04,4.6,14.93286
2016,01,08,13,41.0,36.4,100.0,0.04,6.9,14.62404
2016,01,08,14,41.0,36.4,96.0,0.02,6.9,14.74178
2016,01,08,15,39.9,35.8,100.0,0.03,5.8,14.54021
2016,01,08,16,39.9,36.7,100.0,0.02,4.6,13.99454
2016,01,08,17,39.9,35.8,100.0,0.01,5.8,14.09917
2016,01,08,18,41.0,39.0,100.0,0.01,3.5,13.4561
2016,01,08,19,41.0,37.1,100.0,0.01,5.8,12.66824
2016,01,08,20,41.0,37.1,96.0,0.01,5.8,12.09892
2016,01,08,21,39.9,36.7,100.0,0.01,4.6,11.42276
2016,01,08,22,39.9,35.8,100.0,0.01,5.8,10.67335
2016,01,08,23,39.9,36.7,97.0,0.02,4.6,9.925049
2016,01,09,00,39.9,36.7,100.0,0.02,4.6,10.00218
2016,01,09,01,39.0,35.7,100.0,0.02,4.6,8.905235
2016,01,09,02,37.9,32.7,100.0,0.02,6.9,8.861113
2016,01,09,03,37.9,31.5,100.0,0.02,9.2,8.709628
2016,01,09,04,37.0,31.0,100.0,0.02,8.1,8.698757
2016,01,09,05,36.0,31.1,100.0,0.02,5.8,8.793621
2016,01,09,06,36.0,30.3,97.0,0.02,6.9,9.2438
2016,01,09,07,35.1,30.1,100.0,0.02,5.8,9.65963
2016,01,09,08,35.1,31.0,100.0,0.02,4.6,10.14904
2016,01,09,09,35.1,29.3,100.0,0.02,6.9,10.51951
2016,01,09,10,36.0,33.3,93.0,0.02,3.5,11.20429
2016,01,09,11,36.0,30.3,93.0,0.02,6.9,11.87191
2016,01,09,12,36.0,31.1,89.0,0.02,5.8,11.93415
2016,01,09,13,36.0,30.3,89.0,0.01,6.9,11.6873
2016,01,09,14,33.1,27.7,96.0,0.05,5.8,11.3065
2016,01,09,15,32.0,26.4,100.0,0.07,5.8,11.41399
2016,01,09,16,32.0,25.6,100.0,0.07,6.9,11.43874
2016,01,09,17,32.0,23.6,96.0,0.07,10.4,11.93432
2016,01,09,18,33.1,23.9,92.0,0.07,12.7,12.28665
2016,01,09,19,32.0,20.8,92.0,0.01,17.3,11.67747
2016,01,09,20,30.9,20.7,92.0,0.01,13.8,11.6053
2016,01,09,21,28.9,17.7,92.0,0.04,15.0,11.36176
2016,01,09,22,26.1,12.0,88.0,0.04,20.7,11.00777
2016,01,09,23,23.0,6.9,85.0,0.04,24.2,10.46775
2016,01,10,00,21.9,6.5,89.0,0.04,20.7,10.28819
2016,01,10,01,21.0,5.4,85.0,0.04,20.7,9.846725
2016,01,10,02,19.9,3.5,85.0,0.04,21.9,9.692494
2016,01,10,03,19.0,1.6,81.0,0.04,24.2,9.449965
2016,01,10,04,18.0,0.2,81.0,0.04,24.2,9.411266
2016,01,10,05,17.1,-0.3,81.0,0.04,21.9,9.483027
2016,01,10,06,14.0,-3.9,80.0,0.03,20.7,9.747751
2016,01,10,07,12.0,-5.1,77.0,0.04,17.3,9.989567
2016,01,10,08,12.0,-5.6,80.0,0.04,18.4,9.911959
2016,01,10,09,14.0,-0.8,77.0,0.01,13.8,10.23439
2016,01,10,10,14.0,-3.0,77.0,0.02,18.4,10.74944
2016,01,10,11,14.0,-3.0,74.0,0.02,18.4,11.09813
2016,01,10,12,12.9,-3.4,74.0,0.02,16.1,11.43158
2016,01,10,13,12.9,-2.8,74.0,0.02,15.0,11.29931
2016,01,10,14,10.9,-5.9,77.0,0.02,16.1,11.26689
2016,01,10,15,10.0,-8.1,73.0,0.02,18.4,11.15575
2016,01,10,16,7.0,-11.6,70.0,0.02,17.3,11.14421
2016,01,10,17,6.1,-12.8,73.0,0.02,17.3,11.91308
2016,01,10,18,5.0,-10.0,73.0,0.02,10.4,12.45655
2016,01,10,19,5.0,-12.3,70.0,0.02,13.8,12.23341
2016,01,10,20,3.9,-15.0,73.0,0.02,16.1,12.04406
2016,01,10,21,3.0,-15.5,73.0,0.02,15.0,11.73979
2016,01,10,22,1.9,-18.1,72.0,0.02,17.3,11.243
2016,01,10,23,1.9,-17.5,69.0,0.02,16.1,10.77367
2016,01,11,00,1.0,-14.9,72.0,0.02,10.4,10.262
2016,01,11,01,1.0,-15.8,72.0,0.02,11.5,10.06581
2016,01,11,02,1.0,-15.3,76.0,0.02,9.2,9.941508
2016,01,11,03,1.0,-17.1,72.0,0.02,11.5,9.930036
2016,01,11,04,1.0,-15.3,72.0,0.02,9.2,10.00729
2016,01,11,05,-0.9,-14.1,75.0,0.02,6.9,10.05423
2016,01,11,06,-0.9,-12.7,75.0,0.02,5.8,10.58315
2016,01,11,07,-0.9,-11.6,76.0,0.02,5.8,11.91478
2016,01,11,08,1.9,-7.6,72.0,0.02,4.6,13.45877
2016,01,11,09,3.9,-3.4,73.0,0.02,3.5,14.92319
2016,01,11,10,7.0,-5.7,73.0,0.02,8.1,15.86456
2016,01,11,11,8.1,-0.5,73.0,0.02,4.6,16.20936
2016,01,11,12,10.9,0.2,73.0,0.02,6.9,16.50015
2016,01,11,13,12.0,0.5,77.0,0.02,8.1,16.37898
2016,01,11,14,15.1,4.2,80.0,0.02,8.1,16.24249
2016,01,11,15,17.1,5.8,77.0,0.02,9.2,16.05958
2016,01,11,16,17.1,5.8,84.0,0.02,9.2,15.74388
2016,01,11,17,18.0,6.9,88.0,0.02,9.2,15.43069
2016,01,11,18,19.9,7.9,89.0,0.02,11.5,15.06385
2016,01,11,19,19.9,10.1,92.0,0.02,8.1,14.238
2016,01,11,20,23.0,12.4,92.0,0.02,10.4,13.65554
2016,01,11,21,24.1,13.1,84.0,0.01,11.5,12.77054
2016,01,11,22,24.1,12.0,84.0,0.01,13.8,11.75724
2016,01,11,23,23.0,7.2,81.0,0.02,23.0,10.90727
2016,01,12,00,19.0,3.6,77.0,0.09,18.4,10.60008
2016,01,12,01,18.0,2.2,78.0,0.01,18.4,10.15355
2016,01,12,02,16.0,0.1,74.0,0.02,17.3,10.10437
2016,01,12,03,16.0,1.7,74.0,0.02,13.8,10.04083
2016,01,12,04,16.0,1.1,74.0,0.01,15.0,10.04439
2016,01,12,05,14.0,-4.7,80.0,0.02,23.0,10.21199
2016,01,12,06,10.9,-6.5,67.0,0.02,17.3,10.88449
2016,01,12,07,5.0,-16.2,70.0,0.02,21.9,12.13768
2016,01,12,08,5.0,-14.7,72.0,0.02,18.4,13.59517
2016,01,12,09,6.1,-12.8,67.0,0.02,17.3,14.80334
2016,01,12,10,8.1,-10.2,64.0,0.02,17.3,15.7842
2016,01,12,11,8.6,-10.5,67.0,0.02,19.6,16.33757
2016,01,12,12,10.0,-9.5,61.0,0.02,21.9,16.50555
2016,01,12,13,10.0,-7.6,61.0,0.02,17.3,16.36496
2016,01,12,14,10.0,-7.6,64.0,0.02,17.3,16.16937
2016,01,12,15,9.0,-10.0,64.0,0.02,19.6,15.89009
2016,01,12,16,8.1,-11.7,67.0,0.02,20.7,15.44753
2016,01,12,17,8.1,-7.0,64.0,0.02,11.5,15.35999
2016,01,12,18,7.0,-6.6,67.0,0.02,9.2,15.09727
2016,01,12,19,6.1,-9.5,63.0,0.02,11.5,14.363
2016,01,12,20,5.0,-11.6,63.0,0.02,12.7,13.88911
2016,01,12,21,3.9,-12.2,64.0,0.02,11.5,13.18712
2016,01,12,22,3.9,-11.3,64.0,0.02,10.4,12.19738
2016,01,12,23,3.0,-12.5,66.0,0.02,10.4,11.38715
2016,01,13,00,1.9,-13.8,72.0,0.02,10.4,10.41393
2016,01,13,01,1.0,-12.9,72.0,0.02,8.1,10.33131
2016,01,13,02,1.0,-12.9,72.0,0.02,8.1,10.23713
2016,01,13,03,1.0,-11.7,72.0,0.02,6.9,10.14907
2016,01,13,04,1.0,-10.3,75.0,0.02,5.8,10.22076
2016,01,13,05,1.0,-9.9,79.0,0.02,4.6,10.26646
2016,01,13,06,1.0,-14.2,83.0,0.02,8.1,10.76677
2016,01,13,07,1.0,-12.9,83.0,0.02,8.1,12.1611
2016,01,13,08,5.0,-5.6,73.0,0.02,5.8,13.87638
2016,01,13,09,7.0,-9.1,70.0,0.02,12.7,15.12513
2016,01,13,10,9.0,-7.9,70.0,0.02,15.0,16.09395
2016,01,13,11,10.0,-7.1,70.0,0.02,16.1,16.69799
2016,01,13,12,10.9,-5.4,73.0,0.02,15.0,16.8034
2016,01,13,13,15.1,1.1,77.0,0.02,12.7,16.67563
2016,01,13,14,17.1,2.5,74.0,0.02,15.0,16.58259
2016,01,13,15,19.0,8.2,74.0,0.02,9.2,16.3359
2016,01,13,16,19.9,9.3,78.0,0.02,9.2,15.87691
2016,01,13,17,21.0,9.9,78.0,0.02,10.4,15.61529
2016,01,13,18,21.9,11.7,78.0,0.02,9.2,15.23708
2016,01,13,19,23.0,14.7,74.0,0.02,6.9,14.39977
2016,01,13,20,23.0,13.1,78.0,0.02,9.2,13.84972
2016,01,13,21,24.1,13.7,75.0,0.02,10.4,12.70098
2016,01,13,22,24.1,14.4,77.0,0.02,9.2,11.75837
2016,01,13,23,24.1,13.1,81.0,0.02,11.5,11.10377
2016,01,14,00,25.0,14.8,78.0,0.02,10.4,9.385417
2016,01,14,01,27.0,16.1,78.0,0.02,12.7,10.12562
2016,01,14,02,27.0,18.7,81.0,0.02,8.1,9.931651
2016,01,14,03,27.0,20.5,81.0,0.02,5.8,9.714622
2016,01,14,04,27.0,20.5,85.0,0.02,5.8,9.719605
2016,01,14,05,28.9,23.9,82.0,0.02,4.6,9.722523
2016,01,14,06,30.0,26.5,82.0,0.02,3.5,10.38176
2016,01,14,07,30.0,25.2,82.0,0.02,4.6,11.6132
2016,01,14,08,32.0,27.5,79.0,0.02,4.6,13.50145
2016,01,14,09,35.1,27.4,72.0,0.02,10.4,14.77748
2016,01,14,10,37.0,29.8,70.0,0.02,10.4,15.30244
2016,01,14,11,39.9,33.4,65.0,0.02,10.4,15.58011
2016,01,14,12,41.0,34.3,65.0,0.02,11.5,15.62639
2016,01,14,13,42.1,35.7,62.0,0.02,11.5,15.37339
2016,01,14,14,42.1,34.9,67.0,0.02,13.8,15.25337
2016,01,14,15,42.1,35.7,70.0,0.02,11.5,15.07156
2016,01,14,16,41.0,34.7,76.0,0.02,10.4,14.55224
2016,01,14,17,42.1,34.9,79.0,0.02,13.8,14.35075
2016,01,14,18,41.0,34.7,82.0,0.02,10.4,14.22511
2016,01,14,19,41.0,34.3,82.0,0.02,11.5,13.37498
2016,01,14,20,43.0,36.0,76.0,0.02,13.8,12.83243
2016,01,14,21,43.0,35.7,76.0,0.02,15.0,12.16001
2016,01,14,22,42.1,34.2,79.0,0.02,16.1,11.02132
2016,01,14,23,42.1,33.3,82.0,0.02,19.6,10.15391
2016,01,15,00,41.0,33.1,86.0,0.02,15.0,9.910617
2016,01,15,01,42.1,34.2,85.0,0.02,16.1,9.142838
2016,01,15,02,42.1,33.9,85.0,0.02,17.3,9.037858
2016,01,15,03,42.1,34.2,85.0,0.02,16.1,8.945883
2016,01,15,04,41.0,32.8,86.0,0.02,16.1,8.941624
2016,01,15,05,42.1,33.9,85.0,0.02,17.3,8.949762
2016,01,15,06,41.0,34.3,86.0,0.02,11.5,9.637633
2016,01,15,07,39.9,35.8,89.0,0.02,5.8,10.94054
2016,01,15,08,39.9,34.5,89.0,0.02,8.1,12.65757
2016,01,15,09,39.9,33.4,93.0,0.01,10.4,13.92586
2016,01,15,10,39.9,34.5,89.0,0.01,8.1,14.82607
2016,01,15,11,37.9,30.9,83.0,0.01,10.4,15.28505
2016,01,15,12,37.0,29.8,82.0,0.01,10.4,15.43315
2016,01,15,13,37.0,31.0,79.0,0.01,8.1,15.30113
2016,01,15,14,35.1,26.4,82.0,0.01,12.7,15.33437
2016,01,15,15,34.0,24.2,85.0,0.01,15.0,15.04898
2016,01,15,16,33.1,23.9,89.0,0.01,12.7,14.65267
2016,01,15,17,32.0,21.6,92.0,0.01,15.0,14.49552
2016,01,15,18,32.0,20.1,88.0,0.01,19.6,14.04704
2016,01,15,19,30.9,20.7,92.0,0.01,13.8,13.20632
2016,01,15,20,32.0,22.5,85.0,0.01,12.7,12.92535
2016,01,15,21,32.0,22.1,82.0,0.01,13.8,12.25031
2016,01,15,22,30.9,19.4,82.0,0.01,17.3,11.37846
2016,01,15,23,30.2,20.8,80.0,0.01,11.5,10.75411
2016,01,16,00,30.0,19.1,79.0,0.01,15.0,10.37292
2016,01,16,01,30.0,19.1,72.0,0.01,15.0,9.561592
2016,01,16,02,30.0,20.0,72.0,0.01,12.7,9.413719
2016,01,16,03,28.4,18.0,69.0,0.01,12.7,9.261169
2016,01,16,04,28.0,15.3,66.0,0.01,18.4,9.25741
2016,01,16,05,26.1,14.0,71.0,0.01,15.0,9.365224
2016,01,16,06,25.0,14.8,75.0,0.01,10.4,9.77318
2016,01,16,07,25.0,16.3,78.0,0.01,8.1,10.32538
2016,01,16,08,27.0,16.1,75.0,0.01,12.7,10.69087
2016,01,16,09,28.0,18.1,72.0,0.01,11.5,11.10566
2016,01,16,10,27.0,15.2,75.0,0.01,15.0,11.72114
2016,01,16,11,27.0,15.6,75.0,0.01,13.8,12.22001
2016,01,16,12,26.1,15.0,75.0,0.01,12.7,12.4133
2016,01,16,13,26.1,14.0,71.0,0.01,15.0,12.0383
2016,01,16,14,27.0,17.3,63.0,0.01,10.4,11.75305
2016,01,16,15,26.1,13.6,60.0,0.01,16.1,11.53369
2016,01,16,16,24.1,15.2,60.0,0.01,8.1,11.61333
2016,01,16,17,24.1,10.6,60.0,0.01,17.3,12.11082
2016,01,16,18,21.9,8.7,63.0,0.01,15.0,12.72818
2016,01,16,19,19.9,7.3,62.0,0.01,12.7,12.18099
2016,01,16,20,19.9,5.2,68.0,0.01,17.3,12.08767
2016,01,16,21,16.0,0.6,65.0,0.01,16.1,11.85636
2016,01,16,22,12.0,-4.0,67.0,0.01,15.0,11.44805
2016,01,16,23,9.0,-9.0,67.0,0.01,17.3,10.9559
